15516986,38.96,46.13,101.78,641,543,1.77,1.25,1.78,0.62
15517236,38.95,46.12,101.78,635,536,1.77,1.25,1.78,0.62
15517486,38.94,46.09,101.78,625,533,1.77,1.25,1.78,0.62
15517736,38.93,46.06,101.78,624,539,1.77,1.25,1.78,0.62
15517986,38.94,46.01,101.78,626,521,1.77,1.25,1.78,0.61
