timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
15988268,40.30,49.31,101.76,6362,45290,2.06,1.42,2.23,1.69
15988518,40.29,48.94,101.75,5180,41874,2.06,1.41,2.22,1.67
15988768,40.28,48.54,101.75,4273,37238,2.05,1.41,2.22,1.63
15989018,40.27,48.17,101.75,3448,31975,2.05,1.40,2.21,1.56
15989268,40.26,47.80,101.75,2901,27862,2.05,1.39,2.21,1.47
15989518,40.26,47.48,101.75,2715,23992,2.04,1.39,2.20,1.50
15989768,40.26,47.17,101.75,2585,20646,2.04,1.39,2.20,1.56
15990018,40.26,46.93,101.75,2555,18555,2.04,1.38,2.20,1.59
