timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
960236,36.08,62.25,101.34,586,340,1.95,1.06,1.91,0.91
960486,36.09,61.84,101.33,581,349,1.95,1.06,1.91,0.91
960736,36.10,61.42,101.34,564,321,1.95,1.06,1.91,0.91
960986,36.10,61.06,101.34,564,330,1.95,1.07,1.91,0.91
961236,36.10,60.70,101.34,552,314,1.95,1.06,1.91,0.91
961486,36.11,60.38,101.34,545,318,1.95,1.06,1.91,0.91
961736,36.11,60.05,101.33,552,314,1.94,1.06,1.91,0.91
961986,36.12,59.80,101.34,543,321,1.94,1.06,1.91,0.90
