15666996,38.45,48.09,101.76,765,501,1.77,1.21,1.77,0.68
15667246,38.46,48.09,101.76,774,509,1.77,1.21,1.77,0.68
15667496,38.46,48.08,101.76,779,514,1.77,1.21,1.77,0.69
15667746,38.47,48.09,101.76,796,522,1.77,1.21,1.77,0.69
15667996,38.47,48.10,101.76,807,534,1.77,1.21,1.78,0.70
