16877558,39.94,44.10,101.75,5180,28350,2.12,1.10,2.16,2.49
16877808,39.93,44.16,101.75,9217,35112,2.18,1.11,2.20,2.69
16878058,39.92,44.23,101.75,57330,60000,2.21,1.11,2.24,2.78
