timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
394236,29.79,47.13,101.93,400,100,1.84,1.05,1.83,1.12
394486,29.79,47.25,101.93,400,92,1.84,1.05,1.83,1.12
394736,29.81,47.35,101.93,400,91,1.84,1.05,1.83,1.12
394986,29.81,47.48,101.93,400,92,1.84,1.05,1.83,1.12
395236,29.82,47.60,101.93,400,94,1.84,1.05,1.83,1.12
395486,29.82,47.75,101.93,400,93,1.84,1.05,1.83,1.12
395736,29.82,47.86,101.92,400,94,1.84,1.05,1.83,1.11
395986,29.82,47.91,101.92,400,98,1.84,1.05,1.83,1.11
