timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
2442272,30.00,44.80,101.75,400,1413,2.82,1.21,2.80,2.88
2442522,30.00,44.76,101.74,400,1372,2.81,1.20,2.79,2.85
2442772,30.01,44.71,101.75,400,1318,2.81,1.20,2.78,2.80
2443022,30.02,44.69,101.74,400,1251,2.81,1.20,2.77,2.76
2443272,30.03,44.71,101.74,400,1202,2.82,1.20,2.78,2.79
2443522,30.03,44.72,101.75,400,1133,2.82,1.21,2.78,2.87
2443772,30.03,44.71,101.75,400,1077,2.83,1.20,2.79,2.90
2444022,30.04,44.72,101.75,400,1056,2.83,1.20,2.79,2.90
