timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
422236,28.62,48.23,101.77,502,449,1.95,0.93,1.94,1.10
422486,28.62,48.22,101.77,499,447,1.95,0.93,1.94,1.09
422736,28.61,48.19,101.77,503,432,1.94,0.93,1.93,1.09
422986,28.62,48.19,101.77,505,440,1.95,0.93,1.93,1.09
423236,28.61,48.16,101.77,506,438,1.94,0.93,1.93,1.10
423486,28.60,48.14,101.77,500,440,1.94,0.93,1.93,1.10
423736,28.60,48.13,101.77,497,425,1.94,0.93,1.93,1.10
423986,28.60,48.16,101.77,510,442,1.94,0.93,1.92,1.09
