timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
942236,35.34,56.90,101.33,536,263,1.91,1.03,1.86,0.91
942486,35.35,56.87,101.33,526,266,1.92,1.03,1.86,0.91
942736,35.34,56.82,101.33,556,278,1.92,1.03,1.87,0.92
942986,35.36,56.87,101.33,573,287,1.93,1.04,1.88,0.92
943236,35.37,56.86,101.33,570,286,1.93,1.03,1.87,0.92
943486,35.38,56.94,101.33,559,281,1.93,1.04,1.88,0.92
943736,35.40,57.03,101.33,574,279,1.95,1.04,1.90,0.93
943986,35.40,57.20,101.33,576,289,1.94,1.04,1.89,0.93
