timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
12910236,31.73,44.81,101.75,6472,23365,1.86,1.07,1.94,3.09
12910486,31.73,44.99,101.75,6576,23365,1.86,1.07,1.95,3.10
12910736,31.74,45.15,101.75,6981,23679,1.86,1.07,1.96,3.11
12910986,31.74,45.31,101.75,7560,25073,1.86,1.08,1.97,3.12
12911236,31.73,45.45,101.75,8516,27269,1.87,1.08,1.98,3.12
12911486,31.74,45.58,101.75,9564,30441,1.87,1.09,1.99,3.12
12911736,31.74,45.73,101.75,10647,33265,1.88,1.09,2.00,3.13
12911986,31.74,45.85,101.76,11626,37343,1.88,1.10,2.01,3.13
