timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
13772236,31.30,39.43,101.75,1645,34624,2.26,1.02,2.27,1.51
13772486,31.29,39.36,101.75,1633,33195,2.25,1.01,2.34,1.65
13772736,31.30,39.30,101.75,9118,60000,2.27,1.03,2.59,3.06
13772986,31.31,39.23,101.75,57330,60000,2.48,1.08,2.72,3.23
13773236,31.30,39.16,101.75,57330,60000,2.60,1.16,2.82,3.26
13773486,31.31,39.12,101.75,57330,60000,2.70,1.24,2.89,3.27
13773736,31.31,39.07,101.75,57330,60000,2.78,1.30,2.94,3.28
13773986,31.32,39.05,101.75,57330,60000,2.84,1.36,2.98,3.28
