timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
13448236,31.05,38.03,101.74,400,2526,1.88,0.89,1.84,1.07
13448486,31.06,38.01,101.74,400,2434,1.88,0.89,1.84,1.06
13448736,31.06,37.98,101.74,400,2362,1.87,0.89,1.84,1.05
13448986,31.05,37.97,101.74,400,2226,1.87,0.89,1.83,1.05
13449236,31.06,37.98,101.74,400,2094,1.87,0.89,1.83,1.05
13449486,31.07,37.95,101.74,400,2048,1.86,0.89,1.82,1.05
13449736,31.07,37.95,101.74,400,1933,1.86,0.89,1.82,1.05
13449986,31.08,37.94,101.74,400,1840,1.86,0.89,1.82,1.05
