timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
11456236,31.99,36.28,101.75,456,42,1.57,0.82,1.55,1.55
11456486,31.99,36.29,101.75,458,38,1.57,0.82,1.55,1.55
11456736,32.00,36.30,101.75,464,45,1.57,0.82,1.55,1.54
11456986,32.00,36.29,101.75,461,42,1.57,0.82,1.55,1.55
11457236,32.00,36.31,101.75,457,42,1.57,0.82,1.55,1.55
11457486,32.00,36.30,101.75,454,35,1.57,0.82,1.55,1.54
11457736,32.01,36.28,101.75,457,43,1.57,0.82,1.55,1.54
11457986,32.00,36.29,101.75,446,42,1.57,0.82,1.55,1.54
