timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
11996236,30.25,39.74,101.75,817,7813,2.61,1.85,2.62,2.51
11996486,30.25,39.73,101.75,800,7543,2.61,1.83,2.61,2.49
11996736,30.25,39.72,101.75,780,7005,2.60,1.82,2.60,2.48
11996986,30.25,39.71,101.75,766,6704,2.59,1.80,2.59,2.46
11997236,30.25,39.70,101.75,750,6543,2.58,1.78,2.58,2.45
11997486,30.25,39.71,101.75,730,6488,2.57,1.77,2.57,2.44
11997736,30.25,39.70,101.75,724,6167,2.57,1.75,2.56,2.42
11997986,30.25,39.67,101.75,711,6017,2.56,1.74,2.55,2.41
