timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
13646236,31.22,37.57,101.74,56524,60000,2.83,1.51,2.78,2.78
13646486,31.23,37.53,101.74,57330,60000,2.82,1.50,2.77,2.67
13646736,31.23,37.52,101.75,57330,60000,2.81,1.49,2.75,2.58
13646986,31.23,37.51,101.74,33760,60000,2.80,1.48,2.73,2.49
13647236,31.24,37.51,101.74,20492,60000,2.78,1.46,2.71,2.43
13647486,31.24,37.46,101.74,11904,60000,2.77,1.45,2.69,2.65
13647736,31.24,37.46,101.74,13903,60000,2.79,1.45,2.70,2.81
13647986,31.24,37.42,101.74,24958,60000,2.79,1.44,2.71,2.77
