timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
508236,29.86,68.90,101.30,824,216,2.02,1.08,1.95,1.19
508486,29.88,68.79,101.30,841,224,2.02,1.08,1.95,1.20
508736,29.88,68.65,101.30,851,223,2.02,1.08,1.95,1.19
508986,29.89,68.49,101.30,848,225,2.03,1.08,1.96,1.19
509236,29.90,68.34,101.30,834,225,2.03,1.08,1.96,1.19
509486,29.91,68.18,101.30,832,219,2.03,1.08,1.95,1.19
509736,29.92,67.99,101.30,840,219,2.03,1.08,1.96,1.19
509986,29.93,67.81,101.30,834,218,2.04,1.09,1.96,1.20
