482236,28.86,46.84,101.30,577,63,1.92,1.00,1.81,1.22
482486,28.85,47.21,101.29,576,67,1.91,0.99,1.81,1.21
482736,28.86,47.52,101.29,570,73,1.90,0.99,1.81,1.22
482986,28.85,47.81,101.30,559,69,1.89,0.99,1.80,1.21
483236,28.84,48.07,101.29,546,59,1.88,0.98,1.80,1.20
483486,28.84,48.25,101.29,532,61,1.88,0.99,1.80,1.20
483736,28.83,48.41,101.29,534,60,1.88,0.99,1.79,1.20
483986,28.85,48.51,101.30,548,65,1.90,0.99,1.81,1.21
