timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
11528236,30.73,38.25,101.75,409,33,1.57,0.82,1.55,1.52
11528486,30.73,38.26,101.75,421,34,1.57,0.82,1.55,1.52
11528736,30.73,38.26,101.75,420,32,1.57,0.82,1.55,1.52
11528986,30.72,38.29,101.75,422,35,1.57,0.82,1.55,1.52
11529236,30.73,38.28,101.75,417,29,1.57,0.82,1.55,1.52
11529486,30.73,38.31,101.75,410,27,1.57,0.82,1.55,1.52
11529736,30.72,38.33,101.75,416,23,1.57,0.82,1.55,1.52
11529986,30.71,38.33,101.75,421,21,1.57,0.82,1.55,1.52
