13271486,30.09,42.58,101.74,400,2805,2.60,1.05,2.88,3.15
13271736,30.09,42.48,101.74,400,2660,2.58,1.05,2.90,3.15
13271986,30.10,42.37,101.74,400,2517,2.57,1.05,2.93,3.21
