timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
11974236,30.27,39.85,101.75,2781,6443,2.49,1.75,2.48,2.40
11974486,30.26,39.83,101.75,3257,7610,2.51,1.83,2.53,2.51
11974736,30.26,39.82,101.75,4175,9907,2.54,1.91,2.59,2.64
11974986,30.27,39.82,101.75,5522,12743,2.57,1.99,2.65,2.75
11975236,30.27,39.85,101.75,8261,15951,2.61,2.07,2.72,2.84
11975486,30.27,39.84,101.75,11597,27130,2.64,2.14,2.76,2.90
11975736,30.28,39.81,101.75,17928,39957,2.67,2.22,2.80,2.93
11975986,30.28,39.81,101.75,20243,48288,2.70,2.30,2.83,2.94
