13572986,31.12,37.58,101.75,400,840,1.85,0.90,1.77,1.11
13573236,31.12,37.56,101.75,400,764,1.85,0.90,1.77,1.13
13573486,31.12,37.55,101.75,400,735,1.85,0.90,1.77,1.17
13573736,31.11,37.53,101.75,400,803,1.85,0.90,1.78,1.23
13573986,31.12,37.52,101.75,502,903,1.85,0.90,1.79,1.32
