timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
13638236,31.12,37.87,101.75,20616,60000,2.65,1.54,2.64,2.37
13638486,31.12,37.83,101.75,57330,60000,2.65,1.53,2.65,2.39
13638736,31.13,37.78,101.74,57330,60000,2.65,1.52,2.65,2.36
13638986,31.13,37.77,101.74,50170,60000,2.64,1.50,2.64,2.32
13639236,31.14,37.76,101.75,25647,60000,2.63,1.49,2.64,2.28
13639486,31.14,37.72,101.75,15074,60000,2.62,1.48,2.62,2.25
13639736,31.14,37.71,101.75,9709,60000,2.61,1.47,2.62,2.22
13639986,31.14,37.71,101.74,7161,60000,2.63,1.45,2.60,2.22
