11452486,31.97,36.33,101.75,436,29,1.57,0.82,1.55,1.54
11452736,31.97,36.31,101.75,429,31,1.57,0.82,1.55,1.54
11452986,31.97,36.33,101.75,429,28,1.57,0.82,1.54,1.54
11453236,31.97,36.31,101.75,435,30,1.57,0.82,1.54,1.54
11453486,31.97,36.31,101.75,430,31,1.57,0.82,1.55,1.54
11453736,31.97,36.33,101.75,436,33,1.57,0.82,1.55,1.53
11453986,31.98,36.30,101.75,430,32,1.57,0.82,1.54,1.54
