13435486,30.94,39.56,101.74,19761,60000,2.05,0.92,2.07,1.24
13435736,30.94,39.51,101.74,13310,60000,2.05,0.92,2.06,1.23
13435986,30.95,39.48,101.74,9593,60000,2.04,0.92,2.05,1.21
