timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
11948236,30.24,41.41,101.75,19223,53865,2.50,2.19,2.85,2.86
11948486,30.24,41.53,101.75,19637,55538,2.51,2.25,2.88,2.89
11948736,30.25,41.64,101.75,20161,56933,2.52,2.30,2.91,2.92
11948986,30.26,41.74,101.76,21319,58327,2.54,2.34,2.93,2.95
11949236,30.25,41.83,101.76,21760,59512,2.57,2.39,2.95,2.98
11949486,30.26,41.92,101.75,22959,60000,2.61,2.44,2.97,3.01
11949736,30.26,41.98,101.75,24627,60000,2.64,2.48,2.98,3.02
11949986,30.27,42.05,101.75,26253,60000,2.66,2.50,3.00,3.02
