timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
12958236,32.26,48.61,101.75,30598,60000,2.14,1.32,2.30,3.10
12958486,32.26,48.68,101.75,26956,60000,2.14,1.32,2.30,3.10
12958736,32.27,48.72,101.75,24709,60000,2.14,1.32,2.30,3.10
12958986,32.28,48.82,101.75,23290,60000,2.14,1.32,2.30,3.11
12959236,32.28,48.95,101.76,22532,60000,2.14,1.32,2.31,3.12
12959486,32.27,49.07,101.75,22835,60000,2.14,1.32,2.31,3.13
12959736,32.28,49.20,101.75,24434,60000,2.14,1.32,2.30,3.12
12959986,32.29,49.37,101.75,26350,60000,2.14,1.32,2.31,3.11
