timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
13748236,31.24,39.78,101.74,400,4944,2.94,1.51,3.06,3.24
13748486,31.25,39.66,101.74,400,4527,2.93,1.50,3.06,3.23
13748736,31.25,39.52,101.74,400,3991,2.92,1.50,3.06,3.22
13748986,31.25,39.42,101.74,400,3590,2.92,1.50,3.06,3.23
13749236,31.25,39.32,101.74,400,3319,2.93,1.50,3.06,3.23
13749486,31.25,39.21,101.74,400,3001,2.93,1.51,3.06,3.23
13749736,31.25,39.10,101.74,400,2865,2.94,1.52,3.06,3.24
13749986,31.24,39.01,101.74,400,2669,2.94,1.52,3.06,3.25
