12516486,31.01,42.40,101.75,1193,390,1.64,0.89,1.63,1.80
12516736,31.01,42.45,101.75,1274,438,1.65,0.89,1.63,1.84
12516986,31.02,42.50,101.75,1332,479,1.64,0.89,1.63,1.88
12517236,31.02,42.54,101.75,1391,530,1.65,0.89,1.63,1.93
12517486,31.03,42.57,101.75,1419,566,1.65,0.89,1.63,1.97
12517736,31.03,42.62,101.75,1423,628,1.65,0.89,1.63,2.01
12517986,31.04,42.67,101.75,1437,695,1.65,0.89,1.63,2.04
