timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
16910308,38.86,45.37,101.75,1708,19914,2.29,1.15,2.38,1.34
16910558,38.83,45.30,101.75,1559,16603,2.28,1.14,2.36,1.32
16910808,38.81,45.23,101.75,1445,15557,2.27,1.14,2.35,1.31
16911058,38.79,45.17,101.75,1306,14567,2.27,1.14,2.34,1.29
16911308,38.77,45.13,101.75,1187,13452,2.26,1.14,2.33,1.28
16911558,38.75,45.07,101.75,1092,12755,2.25,1.13,2.32,1.27
16911808,38.73,45.03,101.75,1024,11831,2.25,1.13,2.31,1.26
16912058,38.71,45.00,101.75,922,10830,2.24,1.13,2.31,1.25
