timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
16892308,39.61,45.96,101.75,33462,60000,2.16,1.11,2.26,1.36
16892558,39.58,46.03,101.75,28087,60000,2.16,1.11,2.25,1.33
16892808,39.56,46.14,101.75,25495,60000,2.15,1.11,2.24,1.31
16893058,39.56,46.16,101.75,23055,60000,2.14,1.11,2.23,1.30
16893308,39.56,46.12,101.75,20933,60000,2.14,1.11,2.22,1.28
16893558,39.54,46.07,101.75,18948,60000,2.13,1.11,2.21,1.26
16893808,39.53,45.94,101.74,17211,60000,2.24,1.11,2.33,2.75
16894058,39.52,45.90,101.75,15295,60000,2.31,1.12,2.43,2.84
