timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
15864256,39.34,45.75,101.75,1144,1960,1.84,1.22,1.86,0.89
15864506,39.34,45.74,101.75,1140,1940,1.84,1.22,1.86,0.89
15864756,39.34,45.76,101.75,1130,1921,1.84,1.22,1.86,0.90
15865006,39.34,45.76,101.75,1138,1960,1.84,1.22,1.86,0.92
15865256,39.33,45.80,101.75,1143,1893,1.84,1.22,1.86,0.93
15865506,39.33,45.82,101.75,1154,1882,1.84,1.22,1.86,0.93
15865756,39.33,45.84,101.75,1209,1940,1.84,1.22,1.86,0.94
15866006,39.33,45.86,101.75,1243,1960,1.84,1.22,1.86,0.94
